timestamp,tick,x,y,z
1745876403,18896,0.000000,-11.000000,1052.000000
1745876403,18896,-39.000000,0.000000,1039.000000
1745876403,18897,-39.000000,3.000000,1012.000000
1745876403,18897,-2.000000,3.000000,1012.000000
1745876403,18898,-9.000000,-12.000000,1006.000000
1745876403,18898,-9.000000,-12.000000,1018.000000
1745876403,18898,5.000000,-43.000000,1018.000000
1745876403,18899,5.000000,2.000000,1021.000000
1745876403,18899,-36.000000,2.000000,1021.000000
1745876403,18900,-33.000000,-36.000000,1029.000000
1745876403,18900,-33.000000,-36.000000,1020.000000
1745876403,18900,33.000000,-35.000000,1020.000000
1745876403,18901,33.000000,-42.000000,971.000000
1745876403,18901,3.000000,-42.000000,971.000000
1745876403,18902,-10.000000,-15.000000,1044.000000
1745876403,18902,-10.000000,-15.000000,1000.000000
1745876403,18902,-6.000000,-36.000000,1000.000000
1745876403,18903,-37.000000,-40.000000,980.000000
1745876403,18903,-17.000000,-40.000000,980.000000
1745876403,18904,-10.000000,-35.000000,1012.000000
1745876403,18904,-10.000000,-4.000000,1052.000000
1745876403,18904,-8.000000,-13.000000,1052.000000
1745876403,18905,-18.000000,-31.000000,1004.000000
1745876403,18905,-18.000000,-31.000000,1034.000000
1745876403,18905,-15.000000,-44.000000,1059.000000
1745876403,18906,-15.000000,13.000000,981.000000
1745876403,18906,38.000000,13.000000,981.000000
1745876403,18907,39.000000,8.000000,1051.000000
1745876403,18907,39.000000,8.000000,980.000000
1745876403,18907,38.000000,-34.000000,980.000000
1745876403,18908,8.000000,8.000000,1016.000000
1745876403,18908,8.000000,8.000000,1016.000000
1745876403,18909,6.000000,9.000000,1057.000000
1745876403,18909,6.000000,-31.000000,1000.000000
1745876403,18909,12.000000,-31.000000,1000.000000
1745876403,18910,-39.000000,-33.000000,993.000000
1745876403,18910,-39.000000,-33.000000,993.000000
1745876403,18911,-6.000000,-31.000000,1053.000000
1745876403,18911,-6.000000,10.000000,1022.000000
1745876403,18911,0.000000,10.000000,1022.000000
1745876403,18912,-44.000000,1.000000,972.000000
1745876403,18912,-44.000000,-29.000000,979.000000
1745876403,18912,2.000000,-42.000000,979.000000
1745876403,18913,-15.000000,6.000000,991.000000
1745876403,18913,-15.000000,6.000000,1022.000000
1745876403,18914,-45.000000,2.000000,1028.000000
1745876403,18914,-45.000000,-17.000000,1001.000000
1745876403,18914,-45.000000,-17.000000,1001.000000
1745876403,18915,6.000000,-34.000000,999.000000
1745876403,18915,6.000000,-34.000000,1029.000000
1745876403,18916,-28.000000,10.000000,1029.000000
1745876403,18916,-28.000000,-43.000000,1048.000000
1745876403,18916,-19.000000,-43.000000,1048.000000
1745876403,18917,-33.000000,-34.000000,968.000000
1745876403,18917,-33.000000,-34.000000,1012.000000
1745876403,18918,10.000000,6.000000,1012.000000
1745876403,18918,10.000000,2.000000,1005.000000
1745876403,18918,-1.000000,2.000000,1005.000000
1745876403,18919,-42.000000,13.000000,1025.000000
1745876403,18919,-42.000000,13.000000,1058.000000
1745876403,18920,8.000000,-37.000000,1058.000000
1745876403,18920,-15.000000,0.000000,1007.000000
1745876403,18920,-15.000000,0.000000,1007.000000
1745876403,18921,-43.000000,4.000000,1014.000000
1745876403,18921,-43.000000,-42.000000,1029.000000
1745876403,18921,10.000000,-42.000000,1029.000000
1745876403,18922,35.000000,8.000000,1046.000000
1745876403,18922,35.000000,8.000000,1013.000000
1745876403,18923,-13.000000,-11.000000,1013.000000
1745876403,18923,-31.000000,-38.000000,1020.000000
1745876403,18923,-31.000000,-38.000000,1020.000000
1745876403,18924,9.000000,-31.000000,996.000000
1745876403,18924,9.000000,7.000000,1006.000000
1745876403,18925,-31.000000,7.000000,1006.000000
1745876403,18925,7.000000,-34.000000,1058.000000
1745876403,18925,7.000000,-34.000000,980.000000
1745876403,18926,-9.000000,-42.000000,980.000000
1745876403,18926,-9.000000,-39.000000,975.000000
1745876403,18926,10.000000,-39.000000,975.000000
1745876403,18927,-11.000000,-23.000000,1046.000000
1745876403,18927,-11.000000,-23.000000,981.000000
1745876403,18928,-14.000000,-36.000000,981.000000
1745876403,18928,-44.000000,1.000000,982.000000
1745876403,18929,-32.000000,1.000000,982.000000
1745876403,18929,-13.000000,-39.000000,1002.000000
1745876403,18929,-13.000000,-9.000000,998.000000
1745876403,18930,-7.000000,8.000000,998.000000
1745876403,18930,-39.000000,3.000000,1014.000000
1745876403,18930,-39.000000,3.000000,984.000000
1745876403,18931,5.000000,-39.000000,982.000000
1745876403,18931,5.000000,5.000000,994.000000
1745876403,18932,-10.000000,5.000000,994.000000
1745876403,18932,-1.000000,1.000000,1010.000000
1745876403,18932,-1.000000,1.000000,1025.000000
1745876403,18933,33.000000,-37.000000,1025.000000
1745876403,18933,33.000000,11.000000,999.000000
1745876403,18934,11.000000,11.000000,999.000000
1745876403,18934,14.000000,5.000000,1011.000000
1745876403,18934,14.000000,5.000000,974.000000
1745876403,18935,-42.000000,0.000000,974.000000
1745876403,18935,-39.000000,10.000000,1006.000000
1745876403,18935,-39.000000,10.000000,1006.000000
1745876403,18936,-6.000000,-34.000000,1046.000000
1745876403,18936,-6.000000,-12.000000,972.000000
1745876403,18937,5.000000,-12.000000,972.000000
1745876403,18937,-45.000000,4.000000,978.000000
1745876403,18937,-45.000000,4.000000,978.000000
1745876403,18938,-11.000000,-33.000000,986.000000
1745876403,18938,-40.000000,1.000000,1020.000000
1745876403,18939,-40.000000,1.000000,1020.000000
1745876403,18939,-35.000000,-18.000000,1023.000000
1745876403,18939,-35.000000,1.000000,1012.000000
1745876403,18940,1.000000,1.000000,1012.000000
1745876403,18940,-7.000000,-38.000000,1049.000000
1745876403,18941,-7.000000,-38.000000,995.000000
1745876403,18941,-9.000000,-32.000000,995.000000
1745876403,18941,-9.000000,5.000000,1012.000000
1745876403,18942,9.000000,5.000000,1012.000000
1745876403,18942,-8.000000,9.000000,1005.000000
1745876403,18943,-8.000000,9.000000,1019.000000
1745876403,18943,-42.000000,7.000000,1019.000000
1745876403,18943,-42.000000,0.000000,1045.000000
1745876403,18944,-3.000000,0.000000,1045.000000
1745876403,18944,-12.000000,7.000000,1007.000000
1745876403,18944,-12.000000,7.000000,974.000000
1745876403,18945,-31.000000,-34.000000,974.000000
1745876403,18945,-3.000000,-35.000000,994.000000
1745876403,18946,-3.000000,-35.000000,994.000000
1745876403,18946,-32.000000,6.000000,973.000000
1745876403,18946,-32.000000,-37.000000,1015.000000
1745876403,18947,-64.000000,-37.000000,1015.000000
1745876403,18947,7.000000,2.000000,1026.000000
1745876403,18948,7.000000,2.000000,1033.000000
1745876403,18948,-42.000000,6.000000,1033.000000
1745876403,18948,-42.000000,-16.000000,1001.000000
1745876403,18949,-15.000000,-16.000000,1001.000000
1745876403,18949,-37.000000,-31.000000,1014.000000
1745876403,18950,-37.000000,-31.000000,1055.000000
1745876403,18950,-35.000000,7.000000,1055.000000
1745876403,18950,3.000000,12.000000,1019.000000
1745876403,18951,3.000000,12.000000,1019.000000
1745876403,18951,-20.000000,-15.000000,1011.000000
1745876403,18952,-20.000000,0.000000,1080.000000
1745876403,18952,39.000000,0.000000,1080.000000
1745876403,18952,31.000000,10.000000,1045.000000
1745876403,18953,31.000000,10.000000,1045.000000
1745876403,18953,-46.000000,-38.000000,975.000000
1745876403,18953,-10.000000,-38.000000,1032.000000
1745876403,18954,-10.000000,-38.000000,1032.000000
1745876403,18954,4.000000,7.000000,1024.000000
1745876403,18955,4.000000,-39.000000,1054.000000
1745876403,18955,-38.000000,-39.000000,1054.000000
1745876403,18955,-43.000000,-36.000000,1008.000000
1745876403,18956,-43.000000,-36.000000,1055.000000
1745876403,18956,-23.000000,2.000000,1055.000000
1745876403,18957,-23.000000,-19.000000,1023.000000
1745876403,18957,-33.000000,-19.000000,1023.000000
1745876403,18957,-44.000000,4.000000,1003.000000
1745876403,18958,-44.000000,4.000000,1046.000000
1745876403,18958,-4.000000,0.000000,1046.000000
1745876403,18959,-4.000000,-12.000000,979.000000
1745876403,18959,11.000000,-12.000000,979.000000
1745876403,18959,2.000000,4.000000,1021.000000
1745876403,18960,2.000000,4.000000,1046.000000
1745876403,18960,-8.000000,-33.000000,1046.000000
1745876403,18960,-23.000000,-36.000000,1014.000000
1745876403,18961,-23.000000,-36.000000,1014.000000
1745876403,18961,-11.000000,-37.000000,1005.000000
1745876403,18962,-11.000000,3.000000,974.000000
1745876403,18962,-36.000000,3.000000,974.000000
1745876403,18962,-42.000000,-40.000000,1000.000000
1745876403,18963,-42.000000,-40.000000,1016.000000
1745876403,18963,10.000000,-32.000000,1016.000000
1745876403,18964,10.000000,0.000000,1058.000000
1745876403,18964,-21.000000,0.000000,1058.000000
1745876403,18964,-35.000000,-20.000000,1016.000000
1745876403,18965,-35.000000,-20.000000,974.000000
1745876403,18965,-40.000000,6.000000,974.000000
1745876403,18966,-8.000000,11.000000,1008.000000
1745876403,18966,-8.000000,11.000000,1008.000000
1745876403,18966,-44.000000,-9.000000,977.000000
1745876403,18967,-44.000000,-32.000000,1037.000000
1745876403,18967,13.000000,-32.000000,1037.000000
1745876403,18968,13.000000,0.000000,1026.000000
1745876403,18968,13.000000,0.000000,1026.000000
1745876403,18968,-44.000000,-44.000000,1018.000000
1745876403,18969,-9.000000,3.000000,1023.000000
1745876403,18969,-9.000000,3.000000,1023.000000
1745876403,18969,-40.000000,7.000000,1022.000000
1745876403,18970,-40.000000,-42.000000,1012.000000
1745876403,18970,-34.000000,-42.000000,1012.000000
1745876403,18971,0.000000,2.000000,1011.000000
1745876403,18971,0.000000,2.000000,1048.000000
1745876403,18971,-35.000000,-32.000000,1048.000000
1745876403,18972,-35.000000,2.000000,1019.000000
1745876403,18972,-36.000000,2.000000,1019.000000
1745876403,18973,-44.000000,9.000000,1034.000000
1745876403,18973,-44.000000,9.000000,1008.000000
1745876403,18973,4.000000,12.000000,1008.000000
1745876403,18974,4.000000,14.000000,1001.000000
1745876403,18974,-33.000000,14.000000,1001.000000
1745876403,18974,-4.000000,-34.000000,1039.000000
1745876403,18975,-4.000000,-34.000000,1024.000000
1745876403,18975,15.000000,4.000000,1024.000000
1745876403,18976,5.000000,-41.000000,982.000000
1745876403,18976,5.000000,-41.000000,982.000000
1745876403,18977,-33.000000,2.000000,990.000000
1745876403,18977,-33.000000,4.000000,1020.000000
1745876403,18977,-30.000000,4.000000,1020.000000
1745876403,18978,8.000000,0.000000,1022.000000
1745876403,18978,8.000000,0.000000,1036.000000
1745876403,18978,-9.000000,13.000000,1036.000000
1745876403,18979,-9.000000,2.000000,1018.000000
1745876403,18979,11.000000,2.000000,1018.000000
1745876403,18980,-42.000000,13.000000,998.000000
1745876403,18980,-42.000000,13.000000,1011.000000
1745876403,18980,-11.000000,-35.000000,1011.000000
1745876403,18981,3.000000,14.000000,980.000000
1745876403,18981,3.000000,14.000000,980.000000
1745876403,18982,7.000000,11.000000,999.000000
1745876403,18982,7.000000,1.000000,1029.000000
1745876403,18982,-3.000000,1.000000,1029.000000
1745876403,18983,-42.000000,7.000000,968.000000
1745876403,18983,-42.000000,7.000000,968.000000
1745876403,18983,10.000000,-44.000000,996.000000
1745876403,18984,-13.000000,5.000000,972.000000
1745876403,18984,-13.000000,5.000000,972.000000
1745876403,18985,-33.000000,6.000000,998.000000
1745876403,18985,-33.000000,6.000000,1023.000000
1745876403,18985,-14.000000,6.000000,1023.000000
1745876403,18986,7.000000,-11.000000,1053.000000
1745876403,18986,7.000000,-11.000000,1001.000000
1745876403,18987,7.000000,-41.000000,1001.000000
1745876403,18987,7.000000,3.000000,977.000000
1745876403,18987,-37.000000,3.000000,977.000000
1745876403,18988,-41.000000,-14.000000,1049.000000
1745876403,18988,-41.000000,-14.000000,1009.000000
1745876403,18989,-15.000000,6.000000,1009.000000
1745876403,18989,-15.000000,14.000000,1021.000000
1745876403,18989,-37.000000,14.000000,1021.000000
1745876403,18990,-9.000000,-40.000000,1045.000000
1745876403,18990,-9.000000,-40.000000,1056.000000
1745876403,18991,-1.000000,7.000000,1056.000000
1745876403,18991,-18.000000,0.000000,1026.000000
1745876403,18991,-18.000000,0.000000,1026.000000
1745876403,18992,4.000000,-43.000000,1004.000000
1745876403,18992,4.000000,7.000000,980.000000
1745876403,18992,-6.000000,7.000000,980.000000
1745876403,18993,-16.000000,3.000000,1051.000000
1745876403,18993,-16.000000,3.000000,1021.000000
1745876403,18994,-41.000000,-21.000000,1021.000000
1745876403,18994,-41.000000,0.000000,996.000000
1745876403,18994,-34.000000,0.000000,996.000000
1745876403,18995,-42.000000,-32.000000,999.000000
1745876403,18995,-42.000000,-32.000000,1023.000000
1745876403,18996,8.000000,-33.000000,1023.000000
1745876403,18996,0.000000,-32.000000,975.000000
1745876403,18996,0.000000,-32.000000,975.000000
1745876403,18997,-12.000000,-32.000000,1055.000000
1745876403,18997,-12.000000,7.000000,978.000000
1745876403,18998,2.000000,7.000000,978.000000
1745876403,18998,-32.000000,12.000000,999.000000
1745876403,18998,-32.000000,12.000000,999.000000
1745876403,18999,-5.000000,-39.000000,1030.000000
1745876403,18999,-5.000000,7.000000,1032.000000
1745876403,18999,9.000000,7.000000,1032.000000
1745876403,19000,6.000000,-40.000000,1086.000000
1745876403,19000,6.000000,-31.000000,1047.000000
1745876403,19001,-3.000000,-31.000000,1047.000000
1745876403,19001,-14.000000,10.000000,1010.000000
1745876403,19001,-14.000000,10.000000,999.000000
1745876403,19002,-35.000000,-42.000000,999.000000
1745876403,19002,-35.000000,5.000000,976.000000
1745876403,19003,4.000000,5.000000,976.000000
1745876403,19003,-32.000000,12.000000,1049.000000
1745876403,19003,-32.000000,12.000000,1056.000000
1745876403,19004,-4.000000,-42.000000,1056.000000
1745876403,19004,-4.000000,-45.000000,980.000000
1745876403,19005,9.000000,-45.000000,980.000000
1745876403,19005,-36.000000,-35.000000,1022.000000
1745876403,19005,-36.000000,-35.000000,1028.000000
1745876403,19006,-10.000000,-45.000000,1028.000000
1745876403,19006,-10.000000,0.000000,972.000000
1745876403,19007,-34.000000,0.000000,972.000000
